,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
338,GO_Biological_Process_2021,regulation of type 2 immune response (GO:0002828),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,IFNL1
339,GO_Biological_Process_2021,response to DNA damage checkpoint signaling (GO:0072423),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,EME1
340,GO_Biological_Process_2021,"heparan sulfate proteoglycan biosynthetic process, enzymatic modification (GO:0015015)",1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,HS6ST3
341,GO_Biological_Process_2021,response to heparin (GO:0071503),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,AOC1
342,GO_Biological_Process_2021,histone-serine phosphorylation (GO:0035404),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,AURKB
343,GO_Biological_Process_2021,imitative learning (GO:0098596),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,CNTNAP2
344,GO_Biological_Process_2021,ISG15-protein conjugation (GO:0032020),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,ISG15
345,GO_Biological_Process_2021,spinal cord dorsal/ventral patterning (GO:0021513),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,ASCL1
346,GO_Biological_Process_2021,spinal cord motor neuron differentiation (GO:0021522),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,MNX1
347,GO_Biological_Process_2021,maintenance of DNA methylation (GO:0010216),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,UHRF1
348,GO_Biological_Process_2021,meiotic DNA double-strand break formation (GO:0042138),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,HORMAD1
349,GO_Biological_Process_2021,type B pancreatic cell proliferation (GO:0044342),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,NKX6-1
350,GO_Biological_Process_2021,tyrosine catabolic process (GO:0006572),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,IL4I1
351,GO_Biological_Process_2021,vocal learning (GO:0042297),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,CNTNAP2
352,GO_Biological_Process_2021,negative regulation of amino acid transport (GO:0051956),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,HRH3
353,GO_Biological_Process_2021,negative regulation of anion transport (GO:1903792),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,HRH3
354,GO_Biological_Process_2021,negative regulation of cardiac muscle cell apoptotic process (GO:0010667),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,GATA4
355,GO_Biological_Process_2021,negative regulation of glial cell proliferation (GO:0060253),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,SOX11
356,GO_Biological_Process_2021,negative regulation of meiotic cell cycle (GO:0051447),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,DMRT1
357,GO_Biological_Process_2021,negative regulation of morphogenesis of an epithelium (GO:1905331),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,SULF1
358,GO_Biological_Process_2021,negative regulation of myeloid cell apoptotic process (GO:0033033),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,EPO
359,GO_Biological_Process_2021,negative regulation of T cell differentiation in thymus (GO:0033085),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,FOXJ1
360,GO_Biological_Process_2021,neuroblast proliferation (GO:0007405),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,ARTN
361,GO_Biological_Process_2021,neutrophil extravasation (GO:0072672),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,CD177
362,GO_Biological_Process_2021,piRNA biosynthetic process (GO:1990511),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,TEX15
363,GO_Biological_Process_2021,positive regulation of cell-cell adhesion mediated by integrin (GO:0033634),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,CXCL13
364,GO_Biological_Process_2021,positive regulation of endothelial cell development (GO:1901552),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,PROC
365,GO_Biological_Process_2021,positive regulation of establishment of endothelial barrier (GO:1903142),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,PROC
366,GO_Biological_Process_2021,positive regulation of gap junction assembly (GO:1903598),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,CNTNAP2
367,GO_Biological_Process_2021,positive regulation of kidney development (GO:0090184),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,FOXD1
368,GO_Biological_Process_2021,protein K27-linked ubiquitination (GO:0044314),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,UBE2T
369,GO_Biological_Process_2021,protein K29-linked ubiquitination (GO:0035519),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,UBE2T
370,GO_Biological_Process_2021,protein localization to nuclear envelope (GO:0090435),1/6,0.2885269132392572,0.9999959186369975,0,0,3.4286751361161523,4.26172974136786,PLK1
371,GO_Biological_Process_2021,chloride transmembrane transport (GO:1902476),4/50,0.2969246543763925,0.9999959186369975,0,0,1.4915535862641929,1.8111590072378236,GABRQ;GABRA5;SLC1A1;GABRD
372,GO_Biological_Process_2021,regulation of granulocyte chemotaxis (GO:0071622),2/20,0.303072762758947,0.9999959186369975,0,0,1.9052376627308507,2.274439115630366,S100A14;S100A7
373,GO_Biological_Process_2021,regulation of protein localization to cell periphery (GO:1904375),2/20,0.303072762758947,0.9999959186369975,0,0,1.9052376627308507,2.274439115630366,PLK1;MISP
374,GO_Biological_Process_2021,insulin secretion (GO:0030073),2/20,0.303072762758947,0.9999959186369975,0,0,1.9052376627308507,2.274439115630366,SLC30A8;MAFA
375,GO_Biological_Process_2021,mitotic cytokinetic process (GO:1902410),2/20,0.303072762758947,0.9999959186369975,0,0,1.9052376627308507,2.274439115630366,KIF20A;CEP55
376,GO_Biological_Process_2021,negative regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045736),2/20,0.303072762758947,0.9999959186369975,0,0,1.9052376627308507,2.274439115630366,CDKN2A;PLK1
377,GO_Biological_Process_2021,positive regulation of epithelial cell differentiation (GO:0030858),2/20,0.303072762758947,0.9999959186369975,0,0,1.9052376627308507,2.274439115630366,FOXJ1;NKX6-1
378,GO_Biological_Process_2021,cellular response to virus (GO:0098586),3/35,0.3038030548102466,0.9999959186369975,0,0,1.6078125,1.9155086357974167,IL21;CXCL10;IFI6
379,GO_Biological_Process_2021,regulation of mitotic spindle organization (GO:0060236),3/35,0.3038030548102466,0.9999959186369975,0,0,1.6078125,1.9155086357974167,TPX2;PLK1;FSD1
380,GO_Biological_Process_2021,embryonic skeletal system development (GO:0048706),3/35,0.3038030548102466,0.9999959186369975,0,0,1.6078125,1.9155086357974167,HOXB9;SOX11;SULF1
381,GO_Biological_Process_2021,negative regulation of T cell proliferation (GO:0042130),3/35,0.3038030548102466,0.9999959186369975,0,0,1.6078125,1.9155086357974167,IL4I1;CD80;FOXP3
382,GO_Biological_Process_2021,regulation of G2/M transition of mitotic cell cycle (GO:0010389),10/149,0.3073763710411904,0.9999959186369975,0,0,1.234671914801187,1.4565206263875743,TPX2;CENPF;PLK1;CDK1;KIF14;NEK2;HMMR;CDC25C;DTL;AURKA
383,GO_Biological_Process_2021,gonad development (GO:0008406),4/51,0.3095421361386256,0.9999959186369975,0,0,1.4597409637387957,1.711781376391634,ZFP42;GATA4;INHBA;TEX19
384,GO_Biological_Process_2021,endoderm formation (GO:0001706),3/36,0.3191666270677826,0.9999959186369975,0,0,1.5590082644628098,1.7804528706302285,COL11A1;FN1;INHBA
385,GO_Biological_Process_2021,retina homeostasis (GO:0001895),3/36,0.3191666270677826,0.9999959186369975,0,0,1.5590082644628098,1.7804528706302285,POTEI;POTEJ;CST4
386,GO_Biological_Process_2021,regulation of release of sequestered calcium ion into cytosol (GO:0051279),4/52,0.3222096636417457,0.9999959186369975,0,0,1.4292538671519563,1.6187054920336428,CXCL10;CXCL9;CEMIP;CXCL11
387,GO_Biological_Process_2021,epithelial cell differentiation (GO:0030855),7/101,0.3228184323221953,0.9999959186369975,0,0,1.2775760987731015,1.4445108899744163,KRT3;SIX3;CDK1;ASCL1;ACTL8;E2F7;E2F8
388,GO_Biological_Process_2021,acetylcholine receptor signaling pathway (GO:0095500),2/21,0.3237861670942821,0.9999959186369975,0,0,1.8048663894067591,2.03529721739196,LYPD1;LY6H
389,GO_Biological_Process_2021,regulation of anoikis (GO:2000209),2/21,0.3237861670942821,0.9999959186369975,0,0,1.8048663894067591,2.03529721739196,CEACAM6;CEACAM5
390,GO_Biological_Process_2021,regulation of dendritic spine development (GO:0060998),2/21,0.3237861670942821,0.9999959186369975,0,0,1.8048663894067591,2.03529721739196,NEURL1;KIF1A
391,GO_Biological_Process_2021,heparan sulfate proteoglycan metabolic process (GO:0030201),2/21,0.3237861670942821,0.9999959186369975,0,0,1.8048663894067591,2.03529721739196,SULF1;HS6ST3
392,GO_Biological_Process_2021,innate immune response in mucosa (GO:0002227),2/21,0.3237861670942821,0.9999959186369975,0,0,1.8048663894067591,2.03529721739196,H2BC10;H2BC11
393,GO_Biological_Process_2021,protein localization to chromatin (GO:0071168),2/21,0.3237861670942821,0.9999959186369975,0,0,1.8048663894067591,2.03529721739196,H1-5;PLK1
394,GO_Biological_Process_2021,aldehyde catabolic process (GO:0046185),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,AGXT
395,GO_Biological_Process_2021,aspartate transmembrane transport (GO:0015810),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,SLC1A6
396,GO_Biological_Process_2021,atrioventricular valve formation (GO:0003190),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,GATA4
397,GO_Biological_Process_2021,cellular amino acid biosynthetic process (GO:0008652),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,GAD1
398,GO_Biological_Process_2021,regulation of endothelial cell chemotaxis to fibroblast growth factor (GO:2000544),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,CXCL13
399,GO_Biological_Process_2021,cellular response to histamine (GO:0071420),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,AOC1
400,GO_Biological_Process_2021,regulation of glial cell differentiation (GO:0045685),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,CDK1
401,GO_Biological_Process_2021,cleavage furrow formation (GO:0036089),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,AURKB
402,GO_Biological_Process_2021,regulation of MHC class I biosynthetic process (GO:0045343),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,IFNL1
403,GO_Biological_Process_2021,dense core granule cytoskeletal transport (GO:0099519),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,KIF1A
404,GO_Biological_Process_2021,regulation of morphogenesis of an epithelium (GO:1905330),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,CXCL10
405,GO_Biological_Process_2021,regulation of muscle organ development (GO:0048634),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,CENPF
406,GO_Biological_Process_2021,detection of muscle stretch (GO:0035995),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,CDH2
407,GO_Biological_Process_2021,detection of stimulus involved in sensory perception of pain (GO:0062149),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,SCN1A
408,GO_Biological_Process_2021,DNA ligation (GO:0006266),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,TOP2A
409,GO_Biological_Process_2021,regulation of norepinephrine secretion (GO:0014061),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,HRH3
410,GO_Biological_Process_2021,endothelial cell morphogenesis (GO:0001886),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,COL22A1
411,GO_Biological_Process_2021,establishment of centrosome localization (GO:0051660),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,MISP
412,GO_Biological_Process_2021,regulation of T cell mediated immune response to tumor cell (GO:0002840),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,IL4I1
413,GO_Biological_Process_2021,regulation of T cell tolerance induction (GO:0002664),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,FOXP3
414,GO_Biological_Process_2021,regulation of T-helper 1 cell differentiation (GO:0045625),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,CD80
415,GO_Biological_Process_2021,ganglioside catabolic process (GO:0006689),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,NEU4
416,GO_Biological_Process_2021,gap junction assembly (GO:0016264),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,GJB2
417,GO_Biological_Process_2021,glomerular epithelial cell development (GO:0072310),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,FOXJ1
418,GO_Biological_Process_2021,Golgi disassembly (GO:0090166),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,CDK1
419,GO_Biological_Process_2021,hyaluronan biosynthetic process (GO:0030213),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,CEMIP
420,GO_Biological_Process_2021,hyperosmotic response (GO:0006972),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,EPO
421,GO_Biological_Process_2021,long-term synaptic depression (GO:0060292),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,SLC24A2
422,GO_Biological_Process_2021,maintenance of protein location in extracellular region (GO:0071694),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,FBN2
423,GO_Biological_Process_2021,maintenance of synapse structure (GO:0099558),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,CBLN2
424,GO_Biological_Process_2021,miRNA catabolic process (GO:0010587),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,LIN28B
425,GO_Biological_Process_2021,vitamin A metabolic process (GO:0006776),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,RLBP1
426,GO_Biological_Process_2021,negative regulation of double-strand break repair via nonhomologous end joining (GO:2001033),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,AUNIP
427,GO_Biological_Process_2021,negative regulation of NLRP3 inflammasome complex assembly (GO:1900226),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,PYDC1
428,GO_Biological_Process_2021,negative regulation of retinoic acid receptor signaling pathway (GO:0048387),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,PRAME
429,GO_Biological_Process_2021,negative regulation of stress-activated protein kinase signaling cascade (GO:0070303),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,FOXM1
430,GO_Biological_Process_2021,negative regulation of T-helper 17 type immune response (GO:2000317),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,FOXP3
431,GO_Biological_Process_2021,negative regulation of type 2 immune response (GO:0002829),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,IFNL1
432,GO_Biological_Process_2021,positive regulation of histone H3-K9 methylation (GO:0051574),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,H1-5
433,GO_Biological_Process_2021,positive regulation of miRNA metabolic process (GO:2000630),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,LIN28B
434,GO_Biological_Process_2021,positive regulation of mitochondrial membrane potential (GO:0010918),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,TCL1A
435,GO_Biological_Process_2021,positive regulation of mitotic cell cycle spindle assembly checkpoint (GO:0090267),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,NDC80
436,GO_Biological_Process_2021,positive regulation of spindle checkpoint (GO:0090232),1/7,0.3277763707261986,0.9999959186369975,0,0,2.8570780399274045,3.1868525576087,NDC80
437,GO_Biological_Process_2021,glutamate receptor signaling pathway (GO:0007215),3/37,0.3345376235992171,0.9999959186369975,0,0,1.5130748663101603,1.656825949042266,GRIA2;GRM4;GRM8
438,GO_Biological_Process_2021,neutrophil chemotaxis (GO:0030593),5/70,0.343025780012527,0.9999959186369975,0,0,1.3193218439120078,1.411607977130131,CXCL10;CXCL9;CXCL11;CCL11;CXCL13
439,GO_Biological_Process_2021,female gonad development (GO:0008585),2/22,0.344336696800359,0.9999959186369975,0,0,1.7145322434150772,1.8279234000257796,ZFP42;INHBA
440,GO_Biological_Process_2021,homologous chromosome segregation (GO:0045143),2/22,0.344336696800359,0.9999959186369975,0,0,1.7145322434150772,1.8279234000257796,SGO1;PTTG1
441,GO_Biological_Process_2021,negative regulation of B cell activation (GO:0050869),2/22,0.344336696800359,0.9999959186369975,0,0,1.7145322434150772,1.8279234000257796,FOXJ1;INHBA
442,GO_Biological_Process_2021,negative regulation of cyclin-dependent protein kinase activity (GO:1904030),2/22,0.344336696800359,0.9999959186369975,0,0,1.7145322434150772,1.8279234000257796,CDKN2A;PLK1
443,GO_Biological_Process_2021,negative regulation of phosphate metabolic process (GO:0045936),2/22,0.344336696800359,0.9999959186369975,0,0,1.7145322434150772,1.8279234000257796,CDKN2A;INHBA
444,GO_Biological_Process_2021,positive regulation of granulocyte chemotaxis (GO:0071624),2/22,0.344336696800359,0.9999959186369975,0,0,1.7145322434150772,1.8279234000257796,S100A14;S100A7
445,GO_Biological_Process_2021,positive regulation of leukocyte chemotaxis (GO:0002690),4/54,0.3476348996651771,0.9999959186369975,0,0,1.3719381255686989,1.4495932379997667,F7;CXCL10;S100A14;S100A7
446,GO_Biological_Process_2021,actin-myosin filament sliding (GO:0033275),3/38,0.3498915928436572,0.9999959186369975,0,0,1.4697662337662338,1.5434484182160226,TNNT1;MYH6;MYH7
447,GO_Biological_Process_2021,muscle filament sliding (GO:0030049),3/38,0.3498915928436572,0.9999959186369975,0,0,1.4697662337662338,1.5434484182160226,TNNT1;MYH6;MYH7
448,GO_Biological_Process_2021,positive regulation of potassium ion transport (GO:0043268),3/38,0.3498915928436572,0.9999959186369975,0,0,1.4697662337662338,1.5434484182160226,GABBR2;KCNJ6;KCNJ3
449,GO_Biological_Process_2021,potassium ion transmembrane transport (GO:0071805),9/139,0.3593537933885108,0.9999959186369975,0,0,1.1876177752777388,1.2154648930201084,KCNG1;SLC24A2;KCNF1;KCNG3;SLC9A4;KCNJ6;LRRC52;KCNH1;KCNJ3
450,GO_Biological_Process_2021,regulation of telomere capping (GO:1904353),2/23,0.3646793397850501,0.9999959186369975,0,0,1.6328013494226028,1.64706686158337,NEK2;AURKB
451,GO_Biological_Process_2021,hyaluronan metabolic process (GO:0030212),2/23,0.3646793397850501,0.9999959186369975,0,0,1.6328013494226028,1.64706686158337,CEMIP;HMMR
452,GO_Biological_Process_2021,triglyceride catabolic process (GO:0019433),2/23,0.3646793397850501,0.9999959186369975,0,0,1.6328013494226028,1.64706686158337,PNLIPRP2;FABP6
453,GO_Biological_Process_2021,vesicle transport along microtubule (GO:0047496),2/23,0.3646793397850501,0.9999959186369975,0,0,1.6328013494226028,1.64706686158337,BICDL1;KIF1A
454,GO_Biological_Process_2021,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001240),2/23,0.3646793397850501,0.9999959186369975,0,0,1.6328013494226028,1.64706686158337,TERT;IFI6
455,GO_Biological_Process_2021,negative regulation of signal transduction in absence of ligand (GO:1901099),2/23,0.3646793397850501,0.9999959186369975,0,0,1.6328013494226028,1.64706686158337,TERT;IFI6
456,GO_Biological_Process_2021,adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway (GO:0007197),1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,HRH3
457,GO_Biological_Process_2021,amine metabolic process (GO:0009308),1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,AOC1
458,GO_Biological_Process_2021,regulation of chaperone-mediated autophagy (GO:1904714),1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,EEF1A2
459,GO_Biological_Process_2021,cell-cell adhesion mediated by cadherin (GO:0044331),1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,CDH2
460,GO_Biological_Process_2021,regulation of meiotic nuclear division (GO:0040020),1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,DMRT1
461,GO_Biological_Process_2021,regulation of positive chemotaxis (GO:0050926),1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,F7
462,GO_Biological_Process_2021,regulation of protein localization to chromatin (GO:1905634),1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,CDCA5
463,GO_Biological_Process_2021,regulation of protein localization to nucleolus (GO:1904749),1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,TERT
464,GO_Biological_Process_2021,establishment of protein localization to chromatin (GO:0071169),1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,H1-5
465,GO_Biological_Process_2021,regulation of striated muscle tissue development (GO:0016202),1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,CENPF
466,GO_Biological_Process_2021,forebrain neuron differentiation (GO:0021879),1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,INHBA
467,GO_Biological_Process_2021,glyoxylate metabolic process (GO:0046487),1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,AGXT
468,GO_Biological_Process_2021,integrin activation (GO:0033622),1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,FN1
469,GO_Biological_Process_2021,somatic hypermutation of immunoglobulin genes (GO:0016446),1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,POLQ
470,GO_Biological_Process_2021,lens fiber cell differentiation (GO:0070306),1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,SIX3
471,GO_Biological_Process_2021,ventricular cardiac muscle cell membrane repolarization (GO:0099625),1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,KCNJ3
472,GO_Biological_Process_2021,water homeostasis (GO:0030104),1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,SCT
473,GO_Biological_Process_2021,multi-ciliated epithelial cell differentiation (GO:1903251),1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,CCDC78
474,GO_Biological_Process_2021,negative regulation of B cell apoptotic process (GO:0002903),1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,AURKB
475,GO_Biological_Process_2021,negative regulation of striated muscle cell apoptotic process (GO:0010664),1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,GATA4
476,GO_Biological_Process_2021,negative regulation of T-helper 17 cell differentiation (GO:2000320),1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,FOXP3
477,GO_Biological_Process_2021,osteoblast development (GO:0002076),1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,CLEC5A
478,GO_Biological_Process_2021,peptidyl-proline hydroxylation to 4-hydroxy-L-proline (GO:0018401),1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,P4HA3
479,GO_Biological_Process_2021,"positive regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043372)",1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,FOXP3
480,GO_Biological_Process_2021,positive regulation of isomerase activity (GO:0010912),1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,UHRF1
481,GO_Biological_Process_2021,positive regulation of meiotic nuclear division (GO:0045836),1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,STRA8
482,GO_Biological_Process_2021,positive regulation of melanin biosynthetic process (GO:0048023),1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,TYRP1
483,GO_Biological_Process_2021,positive regulation of muscle contraction (GO:0045933),1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,NMU
484,GO_Biological_Process_2021,positive regulation of myeloid cell apoptotic process (GO:0033034),1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,CDKN2A
485,GO_Biological_Process_2021,positive regulation of secondary metabolite biosynthetic process (GO:1900378),1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,TYRP1
486,GO_Biological_Process_2021,protein localization to microtubule cytoskeleton (GO:0072698),1/8,0.3648624256257259,0.9999959186369975,0,0,2.4487943997925847,2.46896000751378,FAM83D
487,GO_Biological_Process_2021,DNA integrity checkpoint signaling (GO:0031570),3/39,0.3652054804346593,0.9999959186369975,0,0,1.4288636363636364,1.4392873733517375,BRIP1;HUS1B;CLSPN
488,GO_Biological_Process_2021,collagen fibril organization (GO:0030199),6/89,0.3673915318689962,0.9999959186369975,0,0,1.2397886898551362,1.2414340819508782,ADAMTS14;COL11A1;COL22A1;P4HA3;COL9A1;COL10A1
489,GO_Biological_Process_2021,chromosome organization (GO:0051276),7/106,0.3681134770535251,0.9999959186369975,0,0,1.212729484627295,1.2119582211621154,SOX2;H1-5;TOP2A;H3C13;NUF2;CDCA8;NDC80
490,GO_Biological_Process_2021,sensory organ development (GO:0007423),4/56,0.3730852580153136,0.9999959186369975,0,0,1.3190312871841534,1.300496670665145,SOX2;SIX3;PAX6;ASCL1
491,GO_Biological_Process_2021,granulocyte chemotaxis (GO:0071621),5/73,0.3763144186107089,0.9999959186369975,0,0,1.2609155684131577,1.2323309470231243,CXCL10;CXCL9;CXCL11;CCL11;CXCL13
492,GO_Biological_Process_2021,digestive tract development (GO:0048565),3/40,0.3804576196264641,0.9999959186369975,0,0,1.3901719901719902,1.3434350871405611,PERCC1;GATA5;GATA4
493,GO_Biological_Process_2021,positive regulation of ossification (GO:0045778),3/40,0.3804576196264641,0.9999959186369975,0,0,1.3901719901719902,1.3434350871405611,FBN2;ISG15;SOX11
