,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
147,GO_Cellular_Component_2021,caveola (GO:0005901),1/60,0.9669212979052388,0.999995988941062,0,0,0.2897351502660801,0.0097461616119053,KIF18A
148,GO_Cellular_Component_2021,adherens junction (GO:0005912),3/132,0.9789369250951352,0.999995988941062,0,0,0.3967864693446088,0.0084468167130762,CDH2;CDCA3;CDH7
149,GO_Cellular_Component_2021,specific granule (GO:0042581),4/160,0.9789982777774812,0.999995988941062,0,0,0.4372506474417302,0.0092808179762461,ORM1;AOC1;CLEC5A;CD177
150,GO_Cellular_Component_2021,late endosome membrane (GO:0031902),1/68,0.9790191581631452,0.999995988941062,0,0,0.2550315572771351,0.0054077063624152,LAMP5
151,GO_Cellular_Component_2021,vacuolar lumen (GO:0005775),4/161,0.9798300804624112,0.999995988941062,0,0,0.4344424288438244,0.0088522465598203,ACAN;NEU4;PRSS2;S100A7
152,GO_Cellular_Component_2021,tertiary granule (GO:0070820),4/164,0.98214279473126,0.999995988941062,0,0,0.4262283894449499,0.0076800256658722,FLG2;ORM1;CLEC5A;CD177
153,GO_Cellular_Component_2021,actin filament (GO:0005884),1/72,0.9832916537025244,0.999995988941062,0,0,0.2406124587817285,0.0040542008946585,MISP
154,GO_Cellular_Component_2021,COPII-coated ER to Golgi transport vesicle (GO:0030134),1/79,0.9887840223879129,0.999995988941062,0,0,0.2189375959793382,0.0024694739916081,CNIH2
155,GO_Cellular_Component_2021,clathrin-coated vesicle (GO:0030136),1/80,0.9894048963601446,0.999995988941062,0,0,0.2161547474097728,0.0023024006911295,CEMIP
156,GO_Cellular_Component_2021,azurophil granule (GO:0042582),3/155,0.9924613074183326,0.999995988941062,0,0,0.3363337320574163,0.0025451221569145,CEACAM6;PRSS2;S100A7
157,GO_Cellular_Component_2021,endocytic vesicle membrane (GO:0030666),3/158,0.9934257237100425,0.999995988941062,0,0,0.3297712609970674,0.0021751653114312,GRIA2;SYT1;TYRP1
158,GO_Cellular_Component_2021,peroxisome (GO:0005777),2/128,0.9941542847643596,0.999995988941062,0,0,0.2706197828813632,0.0015866081490074,AOC1;AGXT
159,GO_Cellular_Component_2021,cell projection membrane (GO:0031253),1/92,0.9946511693856906,0.999995988941062,0,0,0.1875311621228136,0.0010057646578402,CNGA2
160,GO_Cellular_Component_2021,cytoplasmic vesicle lumen (GO:0060205),1/115,0.9985571929625638,0.999995988941062,0,0,0.1495128474543891,0.00021587395820299216,S100P
161,GO_Cellular_Component_2021,membrane raft (GO:0045121),2/163,0.9990140380740188,0.999995988941062,0,0,0.2113944973795702,0.00020852974387348277,SULF1;CD177
162,GO_Cellular_Component_2021,ficolin-1-rich granule lumen (GO:1904813),1/123,0.9990850105660528,0.999995988941062,0,0,0.1396492219808991,0.00012783605581448052,CALML5
163,GO_Cellular_Component_2021,early endosome (GO:0005769),5/266,0.9991716449628264,0.999995988941062,0,0,0.3251470803760233,0.0002694488369161686,LAMP5;CNTNAP2;SYNDIG1;KREMEN2;KCNH1
164,GO_Cellular_Component_2021,mitochondrial envelope (GO:0005740),1/127,0.9992712181181412,0.999995988941062,0,0,0.1351871056952726,9.855783123628544e-05,IFI6
165,GO_Cellular_Component_2021,cell-cell junction (GO:0005911),5/271,0.999332509015825,0.999995988941062,0,0,0.3189496966459865,0.00021296713164651275,GJB2;CDCA3;CDH2;CLDN25;CDH7
166,GO_Cellular_Component_2021,actin cytoskeleton (GO:0015629),6/316,0.9996438946697792,0.999995988941062,0,0,0.3279383656306054,0.00011680139801965111,ANLN;CDH2;ONECUT2;SYNPO2L;MISP;CORIN
167,GO_Cellular_Component_2021,secretory granule lumen (GO:0034774),6/316,0.9996438946697792,0.999995988941062,0,0,0.3279383656306054,0.00011680139801965111,ORM1;AOC1;FN1;S100P;PRSS2;S100A7
168,GO_Cellular_Component_2021,cytoplasmic vesicle membrane (GO:0030659),8/380,0.9997158365675364,0.999995988941062,0,0,0.3638238326704964,0.00010340012106630532,RET;LAMP5;GRIA2;SLC30A8;TMEM190;TYRP1;CNGA2;CD177
169,GO_Cellular_Component_2021,recycling endosome (GO:0055037),1/145,0.9997373833975096,0.999995988941062,0,0,0.1181752873563218,3.103886830331126e-05,LAMP5
170,GO_Cellular_Component_2021,vesicle (GO:0031982),3/226,0.9997380375075304,0.999995988941062,0,0,0.2283815735833673,5.983524388708414e-05,IBSP;GAD1;TYRP1
171,GO_Cellular_Component_2021,endocytic vesicle (GO:0030139),2/189,0.9997424411214334,0.999995988941062,0,0,0.1817501833530043,4.681740278139469e-05,GRIA2;CEMIP
172,GO_Cellular_Component_2021,endosome membrane (GO:0010008),6/325,0.999756210036272,0.999995988941062,0,0,0.3185318751911025,7.766434157721968e-05,RET;LAMP5;TYRP1;SYNDIG1;KREMEN2;KCNH1
173,GO_Cellular_Component_2021,cytoskeleton (GO:0005856),16/600,0.9997697817102588,0.999995988941062,0,0,0.4615694824261824,0.00010627397041619428,ONECUT2;PLK1;HMMR;SLC1A6;SKA1;AURKA;CENPE;ANLN;TPX2;CCNB2;KIF18A;SYNPO2L;KIF2C;FAM83D;GTSE1;CORIN
174,GO_Cellular_Component_2021,basolateral plasma membrane (GO:0016323),1/151,0.9998127095163892,0.999995988941062,0,0,0.1134119782214156,2.1242973613845765e-05,CEACAM5
175,GO_Cellular_Component_2021,integral component of plasma membrane (GO:0005887),52/1454,0.9998451518893892,0.999995988941062,0,0,0.6173999085172602,9.561061207758012e-05,RET;CNTNAP2;KCNG3;GPR22;RXFP3;GRM4;CDH2;GRM8;CLEC5A;CCR8;KCNH1;SCN1A;PCDHGA8;EPHA8;FCRL4;TRHR;CEACAM5;SLC24A2;GRIA2;PCDH10;SLC1A1;PLPPR5;CHRNA6;SLCO5A1;SLC1A6;LRRC52;CD1A;CHRND;IFNL1;HRH3;SYNDIG1;TRPM8;TRPM5;GABRD;KCNJ3;GABRQ;KCNF1;GABBR2;KCNJ6;HTR1E;TRPA1;GABRA5;TNFRSF9;PCDH8;HTR1D;LRRN4;GPR52;OPN5;HCRTR2;GJB2;CALY;GPR19
176,GO_Cellular_Component_2021,secretory granule membrane (GO:0030667),4/274,0.9998608847858624,0.999995988941062,0,0,0.2510969568294409,3.493383688908954e-05,SLC30A8;CEACAM6;CLEC5A;CD177
177,GO_Cellular_Component_2021,lytic vacuole (GO:0000323),2/219,0.9999442435944704,0.999995988941062,0,0,0.1563722966553238,8.719000258238129e-06,NEU4;TYR
178,GO_Cellular_Component_2021,ficolin-1-rich granule (GO:0101002),1/184,0.9999688180340072,0.999995988941062,0,0,0.0927970009818214,2.893638043748004e-06,CALML5
179,GO_Cellular_Component_2021,late endosome (GO:0005770),1/189,0.999975727659346,0.999995988941062,0,0,0.0903048615669768,2.1919369644986673e-06,LAMP5
180,GO_Cellular_Component_2021,cilium (GO:0005929),2/237,0.99997635521842,0.999995988941062,0,0,0.1442557056447716,3.41093497722236e-06,CNGA2;GPR19
181,GO_Cellular_Component_2021,trans-Golgi network (GO:0005802),2/239,0.9999783750464878,0.999995988941062,0,0,0.1430230285471205,3.0928997855347514e-06,POSTN;MARCHF4
182,GO_Cellular_Component_2021,cell-substrate junction (GO:0030055),6/394,0.9999844127041758,0.999995988941062,0,0,0.2609130806604705,4.066961069198417e-06,CDH2;SMPX;XIRP1;KIF23;MISP;S100A7
183,GO_Cellular_Component_2021,nuclear membrane (GO:0031965),1/204,0.9999877064310728,0.999995988941062,0,0,0.0835650362529391,1.0273188478075264e-06,BRIP1
184,GO_Cellular_Component_2021,intracellular non-membrane-bounded organelle (GO:0043232),34/1158,0.9999878966491256,0.999995988941062,0,0,0.5029162186365014,6.087008291325901e-06,TOP2A;CDCA2;CDCA5;HJURP;CDCA8;BUB1B;MCM10;TTK;KIF11;PKMYT1;MKI67;AURKB;AURKA;CDC20;TERT;HORMAD1;FAM83D;MNX1;E2F8;CCDC78;PLK1;KIF23;ESCO2;PIMREG;CENPE;TPX2;CENPF;LIN28B;UBE2T;KIF2C;KIF20A;TRIP13;DTL;SPC24
185,GO_Cellular_Component_2021,intracellular organelle lumen (GO:0070013),21/848,0.9999908080210194,0.999995988941062,0,0,0.4240769590104759,3.898124409163561e-06,ORM1;CALML5;COL11A1;COL22A1;MUC19;FN1;PROZ;DMP1;MUC5AC;FLG2;F7;MMP11;ACAN;PROC;MUC2;CDH2;P4HA3;COL9A1;CDK1;COL10A1;MATN3
186,GO_Cellular_Component_2021,intracellular membrane-bounded organelle (GO:0043231),149/5192,0.9999918676724192,0.999995988941062,0,0,0.4290660071810106,3.4893195123413956e-06,RTKN2;MKI67;SOX2;H2AC14;PTTG1;TUBB3;SALL3;SALL4;MAEL;PCLAF;MAGEA1;NEK2;PITX1;MNX1;KCNH1;H2AC4;SOX11;KNL1;CDC25C;MYT1;FOXP3;FLG2;NEIL3;HOXB9;MELK;CT83;CCNE1;CLDN9;EEF1A2;ENTHD1;KIF20A;CCNP;PRR11;PVALB;S100A7;CDCA5;NCAPG;GATA5;SLCO5A1;GATA4;PRDM13;WDR62;PKMYT1;CCNB2;NEUROD2;STRA8;BRIP1;NEU4;TERT;SOHLH1;SYNDIG1;ZBED2;CLSPN;NKX6-1;NKX2-2;UBE2C;SPDYC;CBX2;PLK1;TMEM190;ISG15;H1-1;MAFA;TYR;H1-3;NDC80;H1-5;FAM111B;H1-4;TPX2;KIF18A;H1-6;KIF18B;TLX3;LHX2;UBE2T;H2AC20;TLX1;H2AC21;CDK1;PYDC1;APOBEC3B;TOP2A;HMX3;ONECUT2;CELF3;SUMO4;MCM10;KIF11;FOXM1;HOXC11;CASP14;EXO1;SIX3;MYBL2;HORMAD1;NKX3-2;DLGAP5;MSMB;FOXD1;KIF23;PAX6;TEX15;H2BC17;H2BC18;TEX19;CCNA2;H2BC13;ASPM;H2BC14;RIPPLY3;SYNPO2L;ESPL1;KIFC1;H2BC10;H2BC11;ITPKA;DEPDC1;BIRC5;AGXT;FAM72D;DTL;FAM72C;HMX2;FAM72A;UHRF1;TYRP1;TTK;ASCL1;CENPA;AURKB;AURKA;H3C13;GBX2;PRAME;MISP;BUB1;H2BC9;DMRT1;CDKN2A;H2BC3;ZNF804A;FOXJ1;SYT13;DSPP;CENPE;CENPF;S100P;TRIP13
187,GO_Cellular_Component_2021,nucleus (GO:0005634),134/4484,0.9999920605305622,0.999995988941062,0,0,0.4624504466033237,3.671625762693793e-06,RTKN2;MKI67;SOX2;H2AC14;PTTG1;TUBB3;SALL3;SALL4;MAEL;PCLAF;MAGEA1;NEK2;PITX1;MNX1;H2AC4;SOX11;KNL1;CDC25C;MYT1;FOXP3;FLG2;NEIL3;HOXB9;MELK;CT83;CCNE1;EEF1A2;KIF20A;CCNP;PRR11;PVALB;S100A7;CDCA5;NCAPG;GATA5;GATA4;PRDM13;WDR62;PKMYT1;CCNB2;NEUROD2;STRA8;BRIP1;TERT;SOHLH1;ZBED2;CLSPN;NKX6-1;NKX2-2;UBE2C;SPDYC;CBX2;PLK1;TMEM190;ISG15;H1-1;MAFA;H1-3;NDC80;H1-5;FAM111B;H1-4;TPX2;KIF18A;H1-6;KIF18B;TLX3;LHX2;UBE2T;H2AC20;TLX1;H2AC21;CDK1;PYDC1;APOBEC3B;TOP2A;HMX3;ONECUT2;CELF3;SUMO4;MCM10;KIF11;FOXM1;HOXC11;CASP14;EXO1;SIX3;MYBL2;HORMAD1;NKX3-2;DLGAP5;MSMB;FOXD1;KIF23;PAX6;TEX15;H2BC17;H2BC18;TEX19;CCNA2;H2BC13;ASPM;H2BC14;RIPPLY3;SYNPO2L;ESPL1;KIFC1;H2BC10;H2BC11;ITPKA;DEPDC1;BIRC5;DTL;HMX2;UHRF1;TTK;ASCL1;CENPA;AURKB;AURKA;H3C13;GBX2;PRAME;H2BC9;DMRT1;CDKN2A;H2BC3;ZNF804A;FOXJ1;DSPP;CENPE;CENPF;S100P;TRIP13
188,GO_Cellular_Component_2021,focal adhesion (GO:0005925),5/387,0.999992489990509,0.999995988941062,0,0,0.2207130527660954,1.6575633452163686e-06,CDH2;XIRP1;KIF23;MISP;S100A7
189,GO_Cellular_Component_2021,nuclear lumen (GO:0031981),15/745,0.999994401640104,0.999995988941062,0,0,0.343101581385979,1.920811510186647e-06,TOP2A;HJURP;CDCA8;MCM10;PKMYT1;MKI67;PIMREG;LIN28B;TERT;UBE2T;BIRC5;DTL;MNX1;SPC24;E2F8
190,GO_Cellular_Component_2021,lysosomal membrane (GO:0005765),3/330,0.9999946094148154,0.999995988941062,0,0,0.1548790658882402,8.348910482535486e-07,LAMP5;CEACAM6;EEF1A2
191,GO_Cellular_Component_2021,nucleolus (GO:0005730),14/733,0.9999946199874356,0.999995988941062,0,0,0.3250254472912204,1.7486456940644628e-06,TOP2A;HJURP;CDCA8;MCM10;PKMYT1;MKI67;PIMREG;LIN28B;TERT;UBE2T;DTL;MNX1;SPC24;E2F8
192,GO_Cellular_Component_2021,bounding membrane of organelle (GO:0098588),8/767,0.9999947511278062,0.999995988941062,0,0,0.1745916580937426,9.164117044993612e-07,RET;LAMP5;GRIA2;SLC30A8;TYRP1;CNGA2;CNIH2;CD177
193,GO_Cellular_Component_2021,endoplasmic reticulum membrane (GO:0005789),2/712,0.9999948616435688,0.999995988941062,0,0,0.0465313223573959,2.390951337726261e-07,CDK1;CNIH2
194,GO_Cellular_Component_2021,lysosome (GO:0005764),4/477,0.9999954349735992,0.999995988941062,0,0,0.1417702427923136,6.471863783890754e-07,LAMP5;ACAN;NEU4;TYR
195,GO_Cellular_Component_2021,mitochondrial membrane (GO:0031966),1/469,0.9999954642289436,0.999995988941062,0,0,0.0357333984829447,1.6207888216681366e-07,IFI6
196,GO_Cellular_Component_2021,organelle inner membrane (GO:0019866),2/346,0.999995829473939,0.999995988941062,0,0,0.0979711889825317,4.085922489069607e-07,NEU4;IFI6
197,GO_Cellular_Component_2021,mitochondrial matrix (GO:0005759),1/348,0.9999958735000476,0.999995988941062,0,0,0.0485101753688603,2.0017764936762313e-07,CDK1
198,GO_Cellular_Component_2021,mitochondrial inner membrane (GO:0005743),1/328,0.9999959483643728,0.999995988941062,0,0,0.051532659551441,2.0879198237894626e-07,IFI6
199,GO_Cellular_Component_2021,lytic vacuole membrane (GO:0098852),1/267,0.999995988941062,0.999995988941062,0,0,0.0635583968996902,2.549369872529017e-07,LAMP5
