,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
148,GO_Cellular_Component_2021,adherens junction (GO:0005912),3/132,0.9788243539733914,0.99999598663394,0,0,0.397168673424043,0.0085006274348063,CDH2;CDCA3;CDH7
149,GO_Cellular_Component_2021,specific granule (GO:0042581),4/160,0.9788729366666946,0.99999598663394,0,0,0.4376722245574704,0.0093458048623081,ORM1;AOC1;CLEC5A;CD177
150,GO_Cellular_Component_2021,late endosome membrane (GO:0031902),1/68,0.978943399450614,0.99999598663394,0,0,0.2552767497661556,0.0054326600960174,LAMP5
151,GO_Cellular_Component_2021,vacuolar lumen (GO:0005775),4/161,0.9797086658477846,0.99999598663394,0,0,0.4348612996415022,0.0089146702368765,ACAN;NEU4;PRSS2;S100A7
152,GO_Cellular_Component_2021,tertiary granule (GO:0070820),4/164,0.9820325423702324,0.99999598663394,0,0,0.4266393442622951,0.0077353264063287,FLG2;ORM1;CLEC5A;CD177
153,GO_Cellular_Component_2021,actin filament (GO:0005884),1/72,0.9832277618339608,0.99999598663394,0,0,0.2408437911757557,0.004073748675553,MISP
154,GO_Cellular_Component_2021,COPII-coated ER to Golgi transport vesicle (GO:0030134),1/79,0.988736949509178,0.99999598663394,0,0,0.2191480938074943,0.0024822814661924,CNIH2
155,GO_Cellular_Component_2021,clathrin-coated vesicle (GO:0030136),1/80,0.9893598646858482,0.99999598663394,0,0,0.2163625702755837,0.0023144620719164,CEMIP
156,GO_Cellular_Component_2021,azurophil granule (GO:0042582),3/155,0.9924119992250496,0.99999598663394,0,0,0.3366577271203486,0.0025643004017952,CEACAM6;PRSS2;S100A7
157,GO_Cellular_Component_2021,endocytic vesicle membrane (GO:0030666),3/158,0.993381693121082,0.99999598663394,0,0,0.3300889371569462,0.002191891215147,GRIA2;SYT1;TYRP1
158,GO_Cellular_Component_2021,peroxisome (GO:0005777),2/128,0.994119424764522,0.99999598663394,0,0,0.2708802308802309,0.0015976336976643,AOC1;AGXT
159,GO_Cellular_Component_2021,cell projection membrane (GO:0031253),1/92,0.9946250156048284,0.99999598663394,0,0,0.1877114710902176,0.0010116675186637,CNGA2
160,GO_Cellular_Component_2021,cytoplasmic vesicle lumen (GO:0060205),1/115,0.9985483771202311,0.99999598663394,0,0,0.1496566120114091,0.0002174027937430409,S100P
161,GO_Cellular_Component_2021,membrane raft (GO:0045121),2/163,0.9990063502104892,0.99999598663394,0,0,0.2115979672501411,0.0002103588044264789,SULF1;CD177
162,GO_Cellular_Component_2021,ficolin-1-rich granule lumen (GO:1904813),1/123,0.9990790356628572,0.99999598663394,0,0,0.1397835053081401,0.0001287949401905587,CALML5
163,GO_Cellular_Component_2021,early endosome (GO:0005769),5/266,0.9991628551919268,0.99999598663394,0,0,0.3254609401467604,0.0002725720433350244,LAMP5;CNTNAP2;SYNDIG1;KREMEN2;KCNH1
164,GO_Cellular_Component_2021,mitochondrial envelope (GO:0005740),1/127,0.9992663077113172,0.99999598663394,0,0,0.1353170998947565,9.931755143739049e-05,IFI6
165,GO_Cellular_Component_2021,cell-cell junction (GO:0005911),5/271,0.999325258253492,0.99999598663394,0,0,0.3192575787691654,0.0002154891242169709,GJB2;CDCA3;CDH2;CLDN25;CDH7
166,GO_Cellular_Component_2021,actin cytoskeleton (GO:0015629),6/316,0.9996395191538388,0.99999598663394,0,0,0.3282552389922298,0.00011835105923557336,ANLN;CDH2;ONECUT2;SYNPO2L;MISP;CORIN
167,GO_Cellular_Component_2021,secretory granule lumen (GO:0034774),6/316,0.9996395191538388,0.99999598663394,0,0,0.3282552389922298,0.00011835105923557336,ORM1;AOC1;FN1;S100P;PRSS2;S100A7
168,GO_Cellular_Component_2021,cytoplasmic vesicle membrane (GO:0030659),8/380,0.999711905905369,0.99999598663394,0,0,0.3641760531540563,0.00010493208620277932,RET;LAMP5;GRIA2;SLC30A8;TMEM190;TYRP1;CNGA2;CD177
169,GO_Cellular_Component_2021,vesicle (GO:0031982),3/226,0.9997353756453248,0.99999598663394,0,0,0.2286016231633323,6.050156245384477e-05,IBSP;GAD1;TYRP1
170,GO_Cellular_Component_2021,recycling endosome (GO:0055037),1/145,0.9997353772027768,0.99999598663394,0,0,0.1182889292562317,3.130608967552326e-05,LAMP5
171,GO_Cellular_Component_2021,endocytic vesicle (GO:0030139),2/189,0.9997401001880624,0.99999598663394,0,0,0.1819251336898395,4.728845342899587e-05,GRIA2;CEMIP
172,GO_Cellular_Component_2021,endosome membrane (GO:0010008),6/325,0.999753115847515,0.99999598663394,0,0,0.3188396677573622,7.872617967586469e-05,RET;LAMP5;TYRP1;SYNDIG1;KREMEN2;KCNH1
173,GO_Cellular_Component_2021,cytoskeleton (GO:0005856),16/600,0.9997656017297526,0.99999598663394,0,0,0.4620197280456116,0.00010830931932857608,ONECUT2;PLK1;HMMR;SLC1A6;SKA1;AURKA;CENPE;ANLN;TPX2;CCNB2;KIF18A;SYNPO2L;KIF2C;FAM83D;GTSE1;CORIN
174,GO_Cellular_Component_2021,basolateral plasma membrane (GO:0016323),1/151,0.9998112266426598,0.99999598663394,0,0,0.1135210414774447,2.1431771065797365e-05,CEACAM5
175,GO_Cellular_Component_2021,integral component of plasma membrane (GO:0005887),52/1454,0.9998404521039906,0.99999598663394,0,0,0.6180232321173833,9.861217326081724e-05,RET;CNTNAP2;KCNG3;GPR22;RXFP3;GRM4;CDH2;GRM8;CLEC5A;CCR8;KCNH1;SCN1A;PCDHGA8;EPHA8;FCRL4;TRHR;CEACAM5;SLC24A2;GRIA2;PCDH10;SLC1A1;PLPPR5;CHRNA6;SLCO5A1;SLC1A6;LRRC52;CD1A;CHRND;IFNL1;HRH3;SYNDIG1;TRPM8;TRPM5;GABRD;KCNJ3;GABRQ;KCNF1;GABBR2;KCNJ6;HTR1E;TRPA1;GABRA5;TNFRSF9;PCDH8;HTR1D;LRRN4;GPR52;OPN5;HCRTR2;GJB2;CALY;GPR19
176,GO_Cellular_Component_2021,secretory granule membrane (GO:0030667),4/274,0.9998592649279832,0.99999598663394,0,0,0.2513391351278419,3.537472057318195e-05,SLC30A8;CEACAM6;CLEC5A;CD177
177,GO_Cellular_Component_2021,lytic vacuole (GO:0000323),2/219,0.9999436793104508,0.99999598663394,0,0,0.1565228320067029,8.815722084896521e-06,NEU4;TYR
178,GO_Cellular_Component_2021,ficolin-1-rich granule (GO:0101002),1/184,0.9999685449555036,0.99999598663394,0,0,0.0928862484676126,2.921787031355428e-06,CALML5
179,GO_Cellular_Component_2021,late endosome (GO:0005770),1/189,0.999975517203058,0.99999598663394,0,0,0.0903917135292867,2.2130690587581616e-06,LAMP5
180,GO_Cellular_Component_2021,cilium (GO:0005929),2/237,0.999976120159396,0.99999598663394,0,0,0.1443945841392649,3.4481608242608955e-06,CNGA2;GPR19
181,GO_Cellular_Component_2021,trans-Golgi network (GO:0005802),2/239,0.9999781619881896,0.99999598663394,0,0,0.1431607211354046,3.1263796560438235e-06,POSTN;MARCHF4
182,GO_Cellular_Component_2021,cell-substrate junction (GO:0030055),6/394,0.9999842261280582,0.99999598663394,0,0,0.261165249454436,4.119619691817413e-06,CDH2;SMPX;XIRP1;KIF23;MISP;S100A7
183,GO_Cellular_Component_2021,nuclear membrane (GO:0031965),1/204,0.9999876107902872,0.99999598663394,0,0,0.0836454096813018,1.0363069415896277e-06,BRIP1
184,GO_Cellular_Component_2021,intracellular non-membrane-bounded organelle (GO:0043232),34/1158,0.999987696501944,0.99999598663394,0,0,0.5034154371093074,6.193808954687287e-06,TOP2A;CDCA2;CDCA5;HJURP;CDCA8;BUB1B;MCM10;TTK;KIF11;PKMYT1;MKI67;AURKB;AURKA;CDC20;TERT;HORMAD1;FAM83D;MNX1;E2F8;CCDC78;PLK1;KIF23;ESCO2;PIMREG;CENPE;TPX2;CENPF;LIN28B;UBE2T;KIF2C;KIF20A;TRIP13;DTL;SPC24
185,GO_Cellular_Component_2021,intracellular organelle lumen (GO:0070013),21/848,0.999990705151296,0.99999598663394,0,0,0.4244927498945734,3.945614223205898e-06,ORM1;CALML5;COL11A1;COL22A1;MUC19;FN1;PROZ;DMP1;MUC5AC;FLG2;F7;MMP11;ACAN;PROC;MUC2;CDH2;P4HA3;COL9A1;CDK1;COL10A1;MATN3
186,GO_Cellular_Component_2021,intracellular membrane-bounded organelle (GO:0043231),149/5192,0.9999918693096908,0.99999598663394,0,0,0.4295472368897159,3.4925297546544877e-06,RTKN2;MKI67;SOX2;H2AC14;PTTG1;TUBB3;SALL3;SALL4;MAEL;PCLAF;MAGEA1;NEK2;PITX1;MNX1;KCNH1;H2AC4;SOX11;KNL1;CDC25C;MYT1;FOXP3;FLG2;NEIL3;HOXB9;MELK;CT83;CCNE1;CLDN9;EEF1A2;ENTHD1;KIF20A;CCNP;PRR11;PVALB;S100A7;CDCA5;NCAPG;GATA5;SLCO5A1;GATA4;PRDM13;WDR62;PKMYT1;CCNB2;NEUROD2;STRA8;BRIP1;NEU4;TERT;SOHLH1;SYNDIG1;ZBED2;CLSPN;NKX6-1;NKX2-2;UBE2C;SPDYC;CBX2;PLK1;TMEM190;ISG15;H1-1;MAFA;TYR;H1-3;NDC80;H1-5;FAM111B;H1-4;TPX2;KIF18A;H1-6;KIF18B;TLX3;LHX2;UBE2T;H2AC20;TLX1;H2AC21;CDK1;PYDC1;APOBEC3B;TOP2A;HMX3;ONECUT2;CELF3;SUMO4;MCM10;KIF11;FOXM1;HOXC11;CASP14;EXO1;SIX3;MYBL2;HORMAD1;NKX3-2;DLGAP5;MSMB;FOXD1;KIF23;PAX6;TEX15;H2BC17;H2BC18;TEX19;CCNA2;H2BC13;ASPM;H2BC14;RIPPLY3;SYNPO2L;ESPL1;KIFC1;H2BC10;H2BC11;ITPKA;DEPDC1;BIRC5;AGXT;FAM72D;DTL;FAM72C;HMX2;FAM72A;UHRF1;TYRP1;TTK;ASCL1;CENPA;AURKB;AURKA;H3C13;GBX2;PRAME;MISP;BUB1;H2BC9;DMRT1;CDKN2A;H2BC3;ZNF804A;FOXJ1;SYT13;DSPP;CENPE;CENPF;S100P;TRIP13
187,GO_Cellular_Component_2021,nucleus (GO:0005634),134/4484,0.999992062194452,0.99999598663394,0,0,0.462960007599506,3.674901102158416e-06,RTKN2;MKI67;SOX2;H2AC14;PTTG1;TUBB3;SALL3;SALL4;MAEL;PCLAF;MAGEA1;NEK2;PITX1;MNX1;H2AC4;SOX11;KNL1;CDC25C;MYT1;FOXP3;FLG2;NEIL3;HOXB9;MELK;CT83;CCNE1;EEF1A2;KIF20A;CCNP;PRR11;PVALB;S100A7;CDCA5;NCAPG;GATA5;GATA4;PRDM13;WDR62;PKMYT1;CCNB2;NEUROD2;STRA8;BRIP1;TERT;SOHLH1;ZBED2;CLSPN;NKX6-1;NKX2-2;UBE2C;SPDYC;CBX2;PLK1;TMEM190;ISG15;H1-1;MAFA;H1-3;NDC80;H1-5;FAM111B;H1-4;TPX2;KIF18A;H1-6;KIF18B;TLX3;LHX2;UBE2T;H2AC20;TLX1;H2AC21;CDK1;PYDC1;APOBEC3B;TOP2A;HMX3;ONECUT2;CELF3;SUMO4;MCM10;KIF11;FOXM1;HOXC11;CASP14;EXO1;SIX3;MYBL2;HORMAD1;NKX3-2;DLGAP5;MSMB;FOXD1;KIF23;PAX6;TEX15;H2BC17;H2BC18;TEX19;CCNA2;H2BC13;ASPM;H2BC14;RIPPLY3;SYNPO2L;ESPL1;KIFC1;H2BC10;H2BC11;ITPKA;DEPDC1;BIRC5;DTL;HMX2;UHRF1;TTK;ASCL1;CENPA;AURKB;AURKA;H3C13;GBX2;PRAME;H2BC9;DMRT1;CDKN2A;H2BC3;ZNF804A;FOXJ1;DSPP;CENPE;CENPF;S100P;TRIP13
188,GO_Cellular_Component_2021,focal adhesion (GO:0005925),5/387,0.9999924355721044,0.99999598663394,0,0,0.2209261813513294,1.6711864899048726e-06,CDH2;XIRP1;KIF23;MISP;S100A7
189,GO_Cellular_Component_2021,nuclear lumen (GO:0031981),15/745,0.9999943922202664,0.99999598663394,0,0,0.3434361255686758,1.9259195448125627e-06,TOP2A;HJURP;CDCA8;MCM10;PKMYT1;MKI67;PIMREG;LIN28B;TERT;UBE2T;BIRC5;DTL;MNX1;SPC24;E2F8
190,GO_Cellular_Component_2021,lysosomal membrane (GO:0005765),3/330,0.9999945893020272,0.99999598663394,0,0,0.1550283410272891,8.388137997877924e-07,LAMP5;CEACAM6;EEF1A2
191,GO_Cellular_Component_2021,nucleolus (GO:0005730),14/733,0.9999946158363348,0.99999598663394,0,0,0.3253420805039679,1.7516997243479757e-06,TOP2A;HJURP;CDCA8;MCM10;PKMYT1;MKI67;PIMREG;LIN28B;TERT;UBE2T;DTL;MNX1;SPC24;E2F8
192,GO_Cellular_Component_2021,bounding membrane of organelle (GO:0098588),8/767,0.9999947524163456,0.99999598663394,0,0,0.174760882812707,9.170747583092454e-07,RET;LAMP5;GRIA2;SLC30A8;TYRP1;CNGA2;CNIH2;CD177
193,GO_Cellular_Component_2021,endoplasmic reticulum membrane (GO:0005789),2/712,0.9999948629433107,0.99999598663394,0,0,0.0465761843790012,2.392651140837737e-07,CDK1;CNIH2
194,GO_Cellular_Component_2021,lysosome (GO:0005764),4/477,0.9999954361028324,0.99999598663394,0,0,0.1419070614648197,6.476507137928751e-07,LAMP5;ACAN;NEU4;TYR
195,GO_Cellular_Component_2021,mitochondrial membrane (GO:0031966),1/469,0.9999954654852292,0.99999598663394,0,0,0.0357677946233804,1.6218996076071032e-07,IFI6
196,GO_Cellular_Component_2021,organelle inner membrane (GO:0019866),2/346,0.9999958297039456,0.99999598663394,0,0,0.0980655391120507,4.0896318357833857e-07,NEU4;IFI6
197,GO_Cellular_Component_2021,mitochondrial matrix (GO:0005759),1/348,0.9999958746768582,0.99999598663394,0,0,0.0485568529526471,2.00313122354914e-07,CDK1
198,GO_Cellular_Component_2021,mitochondrial inner membrane (GO:0005743),1/328,0.999995949395478,0.99999598663394,0,0,0.0515822424429278,2.089396876558992e-07,IFI6
199,GO_Cellular_Component_2021,lytic vacuole membrane (GO:0098852),1/267,0.99999598663394,0.99999598663394,0,0,0.063619539311494,2.553290121929039e-07,LAMP5
